Corpus;EjemploID;Búsqueda;Marca;Concordancia;DOCUMENTO;Siglo;Año;Fecha_procesada;Pais_actual;Autor_hombre_o_mujer;Autor_datos_etnicos;Tipo_textual;Como_citar;Articulo_enca;Prep_anterior;Casa;Prep_posterior;Verbo;Observaciones
CORDIAM;99;ca;v; …ziessen, porque juntos estuuiessen al resuscitar: ca bien creen la resurrection de los cuerpos, y la i…;;17;1604;1604;PER;hombre;;Textos cronísticos;[Año 1604, Perú, Textos cronísticos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;100;ca;v; …monias se conformassen con las del metropolitano, ca en todos los oficios prominentes de paz, o de gue…;;17;1604;1604;PER;hombre;;Textos cronísticos;[Año 1604, Perú, Textos cronísticos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;101;ca;v; … y que la gente vistiesse tan rica y luzidamente: ca tenian camisetas y mantas de algodón blancas y d…;;17;1604;1604;PER;hombre;;Textos cronísticos;[Año 1604, Perú, Textos cronísticos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;102;ca;v; …rouechaua poco hablar a quien no queria escuchar. Ca no solamente dezian aquello que algo en su fauor …;;17;1612;1612;PER;hombre;;Textos cronísticos;[Año 1612, Perú, Textos cronísticos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;103;ca;v;" …z su hermano: El Virrey sospecho mal de la cifra, ca no estava bien con el Fator; y mostro las cartas …";;17;1612;1612;PER;hombre;;Textos cronísticos;[Año 1612, Perú, Textos cronísticos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;104;ca;v; … aun en el alcance (segun algunos) sin conocerlo, ca lleuaua vna camisa Yndia sobre las armas. Llegole…;;17;1612;1612;PER;hombre;;Textos cronísticos;[Año 1612, Perú, Textos cronísticos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;105;ca;v; …iesse {f.160} Piçarro, se bolueria al Emperador, ca el no yua à guerrear que no era de su habito sin…;;17;1612;1612;PER;hombre;;Textos cronísticos;[Año 1612, Perú, Textos cronísticos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;106;ca;v; … querian dar sobre aquel pueblo, mas no vinieron: ca los matò el Gouernador de Santa Marta en vn banq…;;17;1612;1612;PER;hombre;;Textos cronísticos;[Año 1612, Perú, Textos cronísticos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;107;ca;v; …d sin ella nunca o tarde saliera con la empressa. Ca no pudiera yr por mar al Peru, e yendo por tierra…;;17;1612;1612;PER;hombre;;Textos cronísticos;[Año 1612, Perú, Textos cronísticos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;108;ca;v; …s, otros por quedar ricos, otros por quedar viuos ca peleando suelen morir. Mas era predicar en el des…;;17;1612;1612;PER;hombre;;Textos cronísticos;[Año 1612, Perú, Textos cronísticos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;109;ca;v; … su gran obstinacion y de los que le aconsejauan, ca estauan como desesperados, o se tenían por inuen…;;17;1612;1612;PER;hombre;;Textos cronísticos;[Año 1612, Perú, Textos cronísticos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;110;ca;v; …imo de esforçado, quiso rendirse antes que huyr, ca nunca sus enemigos le vieron las espaldas. etcét…;;17;1612;1612;PER;hombre;;Textos cronísticos;[Año 1612, Perú, Textos cronísticos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;111;ca;v; … la muerte de Atabaliba por donde menos pensauan, ca Philipillo lengua se enamoró y amigó de vna de …;;17;1612;1612;PER;hombre;;Textos cronísticos;[Año 1612, Perú, Textos cronísticos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;112;ca;v; …s el tiempo y sus pecados los castigaron despues: ca todos ellos acabaron mal, como en el processo de …;;17;1612;1612;PER;hombre;;Textos cronísticos;[Año 1612, Perú, Textos cronísticos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;113;ca;v; … quedaron los Yndios espantados, y aun Españoles ca era grandissimo, y que otros no pudieron hazer au…;;17;1612;1612;PER;hombre;;Textos cronísticos;[Año 1612, Perú, Textos cronísticos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;114;ca;v;" …ran sus hombres de sed: la qual remediaron acaso; ca toparon vnas muy grandes cañas llenas de agua. M…";;17;1612;1612;PER;hombre;;Textos cronísticos;[Año 1612, Perú, Textos cronísticos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;115;ca;v;" …los hallaron de menos valor: mas hallaron muchos; ca vsauan los ricos hombres de aquellas tierras, ent…";;17;1612;1612;PER;hombre;;Textos cronísticos;[Año 1612, Perú, Textos cronísticos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;116;ca;v; …lgò mas que con quanto oro ni plata auia ganado, ca era codicioso de honra. Entro en consejo con sus …;;17;1612;1612;PER;hombre;;Textos cronísticos;[Año 1612, Perú, Textos cronísticos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;117;ca;v; …o, y dixole al oydo, que se fuesse luego de alli: ca le yua en ello la vida. El caualgo presto, y bolu…;;17;1612;1612;PER;hombre;;Textos cronísticos;[Año 1612, Perú, Textos cronísticos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;118;ca;v;" …n que aquello auia de reboluer todo, y no erraron ca suelto el, huuo grandes y nueuos mouimientos; y a…";;17;1612;1612;PER;hombre;;Textos cronísticos;[Año 1612, Perú, Textos cronísticos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;119;ca;v; … a los Piçarristas que se marearon en la sierra: ca es ordinario a los Españoles, que de nueuo, o re…;;17;1612;1612;PER;hombre;;Textos cronísticos;[Año 1612, Perú, Textos cronísticos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;120;ca;v; …de honra, y fama, franco, mas con vna vanagloria, ca queria supiessen todos lo que daua. Por las dadiu…;;17;1612;1612;PER;hombre;;Textos cronísticos;[Año 1612, Perú, Textos cronísticos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;121;ca;v; … parescio peor su muerte, quanto menos cruel fue, ca nunca quiso matar hombre que tocasse a Francisco …;;17;1612;1612;PER;hombre;;Textos cronísticos;[Año 1612, Perú, Textos cronísticos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;122;ca;v; …a maleza de aquella tierra, o por la de su gente, ca se le amotino mucha d[e] ella, que amigos eran de…;;17;1612;1612;PER;hombre;;Textos cronísticos;[Año 1612, Perú, Textos cronísticos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;123;ca;v; …le que no los dexasse juntar, porque le matarian, ca el sabia que en estando juntos cinco d[e] ellos t…;;17;1612;1612;PER;hombre;;Textos cronísticos;[Año 1612, Perú, Textos cronísticos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;124;ca;v; …ha chuna achamitama hani cutirihama canquiucón / ca hani ucsa puti luritamti ucay uruspi hacharpayasm…;;17;ca. 1615;1615;PER;hombre;;Textos cronísticos;[Año ca. 1615, Perú, Textos cronísticos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;125;ca;v; …sunquichic. Churillaycona ancha uayllosca y cuyas ca y / captiqui yachachique cay sermonnipe no cayaya…;;17;ca. 1615;1615;PER;hombre;;Textos cronísticos;[Año ca. 1615, Perú, Textos cronísticos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;126;ca;v; …hauay. Falso testimonio, falso testigo llulla /25 ca cachun. Animayta, soncuyta, omayta / yuyaynitauan…;;17;ca. 1615;1615;PER;hombre;;Textos cronísticos;[Año ca. 1615, Perú, Textos cronísticos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;127;ca;v; …ndo yndio bajo pobre, no se le puede señalar por ca(…)an / ni sargento ni otros oficios de cargo ho…;;17;ca. 1615;1615;PER;hombre;;Textos cronísticos;[Año ca. 1615, Perú, Textos cronísticos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;128;ca;v; … Los capitanes y uallentes infantes / y balerosos ca(…) hechos yndios 145 /5 las hordenansas y gobie…;;17;ca. 1615;1615;PER;hombre;;Textos cronísticos;[Año ca. 1615, Perú, Textos cronísticos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;129;ca;v; …cha / vanquiam inticaqui / llacappunchao catuta / ca pocoyca chiraoca manam yancacho camachis / campur…;;17;ca. 1633;1633;PER;hombre;;Textos cronísticos;[Año ca. 1633, Perú, Textos cronísticos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;130;ca;v;" …tonapa deziendo; / runa vullpac palhacan yananssi ca hue <inter: huac> ari chay /45 ariyuyallauay cosc…";;17;ca. 1633;1633;PER;hombre;;Textos cronísticos;[Año ca. 1633, Perú, Textos cronísticos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;131;ca;v; …bsoluto, siendo tiranos antiguos. Este <inter: yn>ca capac / yupangui dizen que las tubo por su hijo a…;;17;ca. 1633;1633;PER;hombre;;Textos cronísticos;[Año ca. 1633, Perú, Textos cronísticos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;132;ca;v; …ay mayu / cuna paccharuna <inter: ni llapallayca> ca tichiuay henanrita {f.17} tarac cabariusiuay llap…;;17;ca. 1633;1633;PER;hombre;;Textos cronísticos;[Año ca. 1633, Perú, Textos cronísticos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;133;ca;v; …rpay ñiy ban camcan hillusac vn / cunacta<inter: ca> y chapas camcana coy cunaca<inter: taca> runa / …;;17;ca. 1633;1633;PER;hombre;;Textos cronísticos;[Año ca. 1633, Perú, Textos cronísticos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;134;ca;v; …gan disiendo / y Restituiendo lo que asi fueren a Ca(…)go disiendo y decLarando y exsibiendo testame…;;17;1662;1662;COL;varios;varios;Documentos administrativos;[Año 1662, Colombia, Documentos administrativos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;135;ca;v; …ta y cinco años / de Una Caualleria de Tierra en ca(...) con / las Salinas, y cienega de Tesca y Tier…;;17;1667;1667;COL;hombre;s/d;Documentos administrativos;[Año 1667, Colombia, Documentos administrativos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;136;ca;v;" …dos, le mandó a un criado / suio llamado Antonio Ca que se fuese a Hobonmó /5 (sic) a esperalle; y q…";;17;1670;1670;MEX;hombre;s/d;Documentos jurídicos;[Año 1670, México, Documentos jurídicos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;137;ca;v; …ntos pesos / para que entres lega en santa <tach: Ca> /20 Catalina o en conbento que te paresire. / Po…;;17;1689;1689;MEX;hombre;s/d;Documentos entre particulares: cartas y otros;[Año 1689, México, Documentos entre particulares: cartas y otros, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;138;ca;v;que seruia al padre Gesus se uino de los / emes i dise que vnos an tirado para /15 Acoma i otros andan descar[r]iados / en todo lo demas vuestra [señoria] lo disponga con / su buen guisio. Juan de Archuleta lleua / carta que reseui de Vartolo por la cual uera uera (sic) vuestra [señoria] la ca (sic) / (...) Fernando de Chaues.;Sanz14;17;1696;1696;EUA;hombre;español;Documentos administrativos;[Año 1696, Estados Unidos, Documentos administrativos, CORDIAM];Ambiguo;no;la ca;NA;OD;Podría ser carta
CORDIAM;139;ca;v; …/ dicha escritura esto supuesto sucediome que las ca(...)lendas /15 del año pasado aora un año y dos…;;17;1699;1699;MEX;hombre;s/d;Documentos jurídicos;[Año 1699, México, Documentos jurídicos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;140;ca;v; …s de a ocho reales, con / especíal ypoteca de Vn ca<inter: sa> que tíene el dicho ABarca en / La ciu…;EAEIII31;18;1733;1733;CHI;varios;varios;Documentos administrativos;[Año 1733, Chile, Documentos administrativos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;141;ca;v;" …: una Pulquería del n(…)mero; una Tozinería y Ca(…)a en esta Ciudad; una Hacienda en Tacuba; otr…";;18;1784;1784;MEX;;;Documentos publicitarios y anuncios varios;[Año 1784, México, Documentos publicitarios y anuncios varios, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;142;ca;v; …ma dispuso el Señor Dean Doctor Don Joseph Perez Ca(…)ma, que el Lunes 27 en la Iglesia de San Jose…;;18;1786;1786;MEX;;;Documentos informativos;[Año 1786, México, Documentos informativos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;143;ca;v; …calche, hectun cabin h cone kabet u tohol / utial ca c betic Audiencia, y Mascab Nokac /10 tumen dzubu…;;18;1789;1789;MEX;hombre;s/d;Documentos administrativos;[Año 1789, México, Documentos administrativos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;144;ca;v;" …cientos ochenta / y nuebe años. Toon a palil lic ca, firma cabal: / don Matías May, batab; Gaspar Ko…";;18;1789;1789;MEX;hombre;s/d;Documentos administrativos;[Año 1789, México, Documentos administrativos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;145;ca;v; … hic Latine Favonius dicitur, propter quod foueat ca quæ nascuntur>. Le ahorraré el trabajo de la ve…;;18;1791;1791;COL;;;Documentos comentativos;[Año 1791, Colombia, Documentos comentativos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;146;ca;v; …ues de hauer tenido conmigo /25 mucha adten<tach: ca>cion. / La primer tropa que me topo en Belen, en …;;18;1791;1791;EUA;hombre;s/d;Documentos administrativos;[Año 1791, Estados Unidos, Documentos administrativos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;147;ca;v; …irán siguiendo otros, cuya brecha franquea mucho ca(...) / al defraude pues constando en la carta de …;;18;1795;1795;MEX;hombre;s/d;Documentos administrativos;[Año 1795, México, Documentos administrativos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;148;ca;v; …e Felis Bastida, à quien pertenece este esclavo. Ca(...) (...) {rub} Santa fe 14. de septiembre de 18…;;19;1816;1816;COL;hombre;negro;Documentos administrativos;[Año 1816, Colombia, Documentos administrativos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;149;ca;v; …nsulado, en la casa de los SSeñores Lynch Hill y Ca., calle del cuartel de Dragones, acera opuesta al…;;19;1818;1818;CHI;;;Documentos informativos;[Año 1818, Chile, Documentos informativos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;150;ca;v; …esto en libertad, y la intervencion que se in(...)ca \\\4°\\\ Al cuarto: Que lo declarado es publico …;;19;1832;1832;VEN;varios;s/d;Documentos jurídicos;[Año 1832, Venezuela, Documentos jurídicos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;151;ca;v; …: que ya tiene declarado \\\5o\\\ Al quinto: que (ca) es cierto que Manuel Sojo ha trabajado en su tie…;;19;1837;1837;VEN;hombre;s/d;Documentos jurídicos;[Año 1837, Venezuela, Documentos jurídicos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;152;ca;v; …claracion y la firmó en comprobacion / Testado = ca. no vale / {rub} Villalobos / {rub} Mateo Cespede…;;19;1837;1837;VEN;hombre;s/d;Documentos jurídicos;[Año 1837, Venezuela, Documentos jurídicos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;153;ca;v; …la abolicion de los teatros. // \\\ <cit: “Plus ça change, plus c’est la même chose”> \\\ — D…;;19;1890;1890;URU;;;Documentos comentativos;[Año 1890, Uruguay, Documentos comentativos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;154;casa;v; …uchas personas de las que truxo, y otras andar de casa / en casa a pedjr por Dios, como es muy notorio, …;PFG12;16;1523;1523;MEX;varios;varios;Documentos administrativos;[Año 1523, México, Documentos administrativos, CORDIAM];No;de;casa;sin término;expresión fija;
CORDIAM;155;casa;v; …onas de las que truxo, y otras andar de casa / en casa a pedjr por Dios, como es muy notorio, por lo qua…;PFG12;16;1523;1523;MEX;varios;varios;Documentos administrativos;[Año 1523, México, Documentos administrativos, CORDIAM];No;en;casa;sin término;expresión fija;
CORDIAM;156;casa;v; … al presente bibo sienpre he mantenido y mantengo casa como hijo dalgo que yo soy siendo theniente de go…;Guzman9;16;1526;1526;CUB;hombre;español;Documentos jurídicos;[Año 1526, Cuba, Documentos jurídicos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;157;casa;v; … Paz juntó mucha gente / y armas y artilleria en casa de Hernando Cortés, y el fator y veedor juntaron…;DLNECC3;16;1526;1526;MEX;hombre;español;Documentos administrativos;[Año 1526, México, Documentos administrativos, CORDIAM];Válida;en;casa;de;estado;
CORDIAM;158;casa;v; …a de la que /5 antes se avia ayuntado a dormjr en casa del dicho Hernando Cortés. Y el dicho / cabjldo …;DLNECC3;16;1526;1526;MEX;hombre;español;Documentos administrativos;[Año 1526, México, Documentos administrativos, CORDIAM];Válida;en;casa;de;estado;
CORDIAM;159;casa;v; …go aquella noche concurrio mucha gente armada a / casa del dicho Hernando Cortés, que durmjo en ella. A…;DLNECC4;16;1526;1526;MEX;hombre;español;Documentos administrativos;[Año 1526, México, Documentos administrativos, CORDIAM];Válida;a;casa;de;movimiento;concurrir
CORDIAM;160;casa;v; …endo, el liçenciado dio / mandamjento y fueron a casa de Hernando Cortés a sacar, y sacaron con él, a…;DLNECC4;16;1526;1526;MEX;hombre;español;Documentos administrativos;[Año 1526, México, Documentos administrativos, CORDIAM];Válida;a;casa;de;movimiento;ir
CORDIAM;161;casa;v;Aquj, señores, se han mostrado muy bjen los servjdores de su magestad, /25 porque, sin mandarselo nadie, yban aconpañar de noche y de dia al dicho liçenciado / y otros en casa del tesorero y contador y en la carçel donde est…;DLNECC4;16;1526;1526;MEX;hombre;español;Documentos administrativos;[Año 1526, México, Documentos administrativos, CORDIAM];Válida;en;casa;de;movimiento;
CORDIAM;162;casa;v; …este testigo supo que [e]l dicho oro se partio en casa / de pero de vadillo e que la parte que cupo al g…;Carrera2;16;1529;1529;COL;varios;varios;Documentos jurídicos;[Año 1529, Colombia, Documentos jurídicos, CORDIAM];Válida;en;casa;de;movimiento;partirse
CORDIAM;163;casa;v; …o e que este testigo le vjdo entrando vn dja / en casa del governador palomjno algunas pieças de oro fi…;Carrera2;16;1529;1529;COL;varios;varios;Documentos jurídicos;[Año 1529, Colombia, Documentos jurídicos, CORDIAM];Válida;en;casa;de;ambiguo;
CORDIAM;164;casa;v; …r o vuestro lugartenjente yo vos mando que vays a casa / de pero de vadillo e saque seys de su poder tod…;Carrera2;16;1529;1529;COL;varios;varios;Documentos jurídicos;[Año 1529, Colombia, Documentos jurídicos, CORDIAM];Válida;a;casa;de;movimiento;ir
CORDIAM;165;casa;v; …bjenes que [é]l hazia y hizo al dicho alguazil / Casa franca para que la busque y que le dava y entrega…;Carrera2;16;1529;1529;COL;varios;varios;Documentos jurídicos;[Año 1529, Colombia, Documentos jurídicos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;166;casa;v; …e era mandado llevo al dicho pero de vadillo / en casa del padre penas cura y clerjgo en esta /15 çiuda…;Carrera2;16;1529;1529;COL;varios;varios;Documentos jurídicos;[Año 1529, Colombia, Documentos jurídicos, CORDIAM];Válida;en;casa;de;movimiento;llevar
CORDIAM;167;casa;v; …azedor, muchas cosas / de la gineta y adreços de casa, demas de la parte que le da en su tienda. Y a la…;DLNECC9;16;1529;1529;MEX;hombre;español;Documentos administrativos;[Año 1529, México, Documentos administrativos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;168;casa;v; …l. Y como llegasen, el dicho Pilar en secreto en casa / del presidente les hazía sus razonamjentos lar…;DLNECC7;16;1529;1529;MEX;hombre;español;Documentos cronísticos;[Año 1529, México, Documentos cronísticos, CORDIAM];Válida;en;casa;de;movimiento;llegar
CORDIAM;169;casa;v; …ntad, y alli está haziendo una muy excelente /30 casa de plazer. Y en el mesmo pueblo de Tacuba ha toma…;DLNECC7;16;1529;1529;MEX;hombre;español;Documentos cronísticos;[Año 1529, México, Documentos cronísticos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;170;casa;v; …eres, que por fuerça las hazen yr, sacandolas de casa en casa, y alla pasan cosas de / muy poca onestid…;DLNECC7;16;1529;1529;MEX;hombre;español;Documentos cronísticos;[Año 1529, México, Documentos cronísticos, CORDIAM];No;de;casa;sin término;expresión fija;
CORDIAM;171;casa;v; …e por fuerça las hazen yr, sacandolas de casa en casa, y alla pasan cosas de / muy poca onestidad y auc…;DLNECC7;16;1529;1529;MEX;hombre;español;Documentos cronísticos;[Año 1529, México, Documentos cronísticos, CORDIAM];No;en;casa;sin término;expresión fija;
