Corpus;EjemploID;Búsqueda;DOCUMENTO;FECHA;Fecha_procesada;PROVINCIA;CONTEXTO_PRECEDENTE;FORMA;CONTEXTO_SIGUIENTE;Articulo_enca;Prep_anterior;Casa;Prep_posterior;Verbo;Observaciones
CODEA;92;ca;CODEA-0353 {h1ra:14};1298;1298;Valladolid;padre le fizo nin contra la carta del concejo que él tiene en como le dieron el heredamiento de Çamarras,;ca;yo tengo por bien que·l vala e que·l sean guardadas en todo tiempo e cualquier que contra ella passasse o;No;NA;NA;NA;NA;
CODEA;93;ca;CODEA-0354 {h1ra:9};1298;1298;Valladolid;e mando que valan. E defiendo firmemente que ninguno non sea osado de les passar contra ellos en ninguna cosa,;ca;cualquier que lo fiziesse pesar m'ie e pechar m'ie en pena mill maravedís e al abat e al convento todo;No;NA;NA;NA;NA;
CODEA;94;ca;CODEA-0354 {h1ra:15};1298;1298;Valladolid;defendemos firmemente que ninguno non sea osado de ir contra este privilegio pora quebrantarlo nin pora menguarlo en ninguna cosa,;ca;cualquier que lo ficiesse avría nuestra ira e pecharnos ía la pena sobredicha e al abat e al convento todo;No;NA;NA;NA;NA;
CODEA;95;ca;CODEA-0116 {h1ra:35};1301;1301;Ávila;este precio por justo e por bueno e por derecho de todo esto que dicho es que nós vos vendemos,;ca;tanto valen agora e non más, e assí somos muy bien pagados de todos estos maravedís dichos. E renunciamos la;No;NA;NA;NA;NA;
CODEA;96;ca;CODEA-0893 {h1ra:28};1301;1301;Navarra?;e doña Toda Ruiz, su filla, rogamos e pidimos por mercé al señor governador qui fuere por tiempo en Navarra;ca;si por aventura fuere o pareciere alguno o alguna que quiera embargar o contrariar a esta nuestra donación en todo;No;NA;NA;NA;NA;
CODEA;97;ca;CODEA-2050 {h1ra:12};1303;1303;Madrid;de gelo contrallar en ninguna manera, nin les peindrar nin les tomar ninguna cosa de lo suyo por esta razón,;ca;cualquier que lo fiziese o contra este mio mandado fuesse pechar me ía en pena mill maravedís de la moneda;No;NA;NA;NA;NA;
CODEA;98;ca;CODEA-0339 {h1ra:23};1304;1304;Salamanca;e defendemos que ninguno non sea osado de ir contra este privilegio pora quebrantarlo nin pora minguarlo en ninguna cosa,;ca;cualquier que lo fiziesse avrié nuestra ira e pecharnos ie en coto mill maravedís de la moneda nueva, e al;No;NA;NA;NA;NA;
CODEA;99;ca;CODEA-0339 {h1ra:36};1304;1304;Salamanca;defendemos firmemente que ninguno non sea osado de ir contra este privilegio pora quebrantarlo nin pora minguarlo en ninguna cosa,;ca;cualquier que lo fiziesse avrié nuestra ira e pecharnos ie en coto los mill maravedís sobredichos, e al abat e;No;NA;NA;NA;NA;
CODEA;100;ca;CODEA-0340 {h1ra:23};1304;1304;Salamanca;defendemos firmemiente que ninguno non sea osado de ir contra este privilegio para quebrantarlo nin pora menguarlo en ninguna cosa,;ca;cualquier que lo fiziesse avríe nuestra ira e pechar nos <…> en coto mill maravedís sobre dicha. e al abat;No;NA;NA;NA;NA;
CODEA;101;ca;CODEA-0497 {h1ra:10};1304;1304;Salamanca;"nin de los pechos e derechos que acaecieren d'aquí adelante, segund sobredicho es, nin de les tomar ende ninguna cosa;";ca;cualquier que lo fiziesse pechar me ía en pena mill maravedís de la moneda nueva, e al abad e al;No;NA;NA;NA;NA;
CODEA;102;ca;CODEA-0497 {h1ra:18};1304;1304;Salamanca;"fagades ende ál so la pena sobredicha, nin lo dexedes de fazer por carta mía que contra esto sea dada;";ca;mi voluntad es que el bien e la merced o la limosna que yo fago por alma del rey don;No;NA;NA;NA;NA;
CODEA;103;ca;CODEA-0717 {h1ra:17};1304;1304;Burgos;en esta carta dize mándovos que non passedes nin vayades contra ello en ningún tiempo, e non fagades ende ál,;ca;cualquier o cualesquier que contra esto que yo mando pasásedes pechar me ía en pena mill maravedís de la moneda;No;NA;NA;NA;NA;
CODEA;104;ca;CODEA-0502 {h1ra:16};1307;1307;Valladolid;azémilas, que non usen de aquella carta o cartas que levaren en esta razón fata que me lo embíen mostrar.;Ca;mi voluntad es de las non tomar si non cuando yo por mi cuerpo mismo fuere en hueste contra moros.;No;NA;NA;NA;NA;
CODEA;105;ca;CODEA-0600 {h1ra:26};1313;1313;Asturias;"dicha Pobla ante los dichos mandadores; e el abat dixo que non sabía él se fora despós del plazo passado,";ca;al plazo que non fora. E yo el dicho Gutier Gómiz, juiz, pregunté a la dicha Marina Péliz se quería;No;NA;NA;NA;NA;
CODEA;106;ca;CODEA-0600 {h1ra:29};1313;1313;Asturias;derecho por que non podiera legar a él, e que la recebiría a esta prova, e ella dixo que no,;ca;non podería. E yo Gutier Gómiz, juiz sobredicho, visto la dicha testemuña e la demanda del dicho abat e la;No;NA;NA;NA;NA;
CODEA;107;ca;CODEA-0491 {h1ra:11};1314;1314;Guadalajara;non sea osado de vos ir nin vos passar contra ellos por los menguar nin los quebrantar en nenguna manera,;ca;cualquier o cualesquier que lo fiziessen o contra ello o contra alguna alguna cosa d'ellos vos passassen pechar me ían;No;NA;NA;NA;NA;
CODEA;108;ca;CODEA-0492 {h1ra:12};1314;1314;Guadalajara;non sea osado de vos ir nin vos passar contra ellas para las menguar nin las quebrantar en nenguna manera,;ca;cualquier o cualesquier que lo fiziessen o contra ello o contra alguna alguna cosa d'ello vos passassen pechar me ían;No;NA;NA;NA;NA;
CODEA;109;ca;CODEA-1392 {h1ra:19};1314;1314;Zamora;segund que siempre ussaron fasta aquí, e defiendo que ninguno non sea osado de ir contra ella en ninguna manera,;ca;cualquier que contra ello les passasse, pechar me ía en pena mill moravedís de la moneda nueva, e al maestre,;No;NA;NA;NA;NA;
CODEA;110;ca;CODEA-1392 {h1ra:35};1314;1314;Zamora;non sean osados de les ir nin de les passar contra ella nin contra ninguna cosa d'ella en ninguna manera,;ca;cualquier o cualesquier que contra ello les passasse, pecharmeía en pena mill moravedís de la moneda nueva e demás a;No;NA;NA;NA;NA;
CODEA;111;ca;CODEA-0499 {h1ra:17};1322;1322;Toledo;"arçobispo e del cabildo como por todos los otros lugares; e si assí es, esto non tengo yo por bien.";Ca;comoquier que vos yo mandé fazer las entregas en el arçobispado, non fue nin es mi voluntad que en los;No;NA;NA;NA;NA;
CODEA;112;ca;CODEA-1734 {h1ra:5};1323;1323;Madrid;que prende a los vezinos de Alcalá e de su término, e pidiéronnos merced que lo non toviéssemos por bien,;ca;era contra fuero. E nós por les fazer merced e derecho tenemos por bien e mandamos que el alcayat non;No;NA;NA;NA;NA;
CODEA;113;ca;CODEA-0341 {h1ra:14};1326;1326;Burgos;todo mio regno d'ellos, nin a sus omnes, por las cossas que ovieren de vender de comprar para su monesterio,;ca;quien lo feciesse avrié la mi ira e pechar me ía en coto cient maravedís e d'ellos el daño doblado.;No;NA;NA;NA;NA;
CODEA;114;ca;CODEA-0341 {h1ra:28};1326;1326;Burgos;que ninguno non sea ossado de ir nin de passar contra ella e ninguna cossa de lo que sobredicho es,;ca;cualquier que lo feziesse pechar me ia en pena mill maravedís de la moneda nueva, e al abat e al;No;NA;NA;NA;NA;
CODEA;115;ca;CODEA-0668 {h1ra:16};1326;1326;Burgos;ellos se contiene, e nin contra los buenos usos e buenas costumbres que avedes e aver devedes, como dicho es,;ca;cualquier o cualesquier que contra los dichos privilegios e cartas e libertades e franquezas e gracias e donaciones e sentencias;No;NA;NA;NA;NA;
CODEA;116;ca;CODEA-0125 {h1ra:18};1329;1329;Madrid;non lo dexedes de fazer por cartas mías que vos muestren que contra ésta sea nin por otra razón ninguna,;ca;yo tengo por bien que esta merced que el rey mio padre fizo a Garci Sánchez e yo tove e;No;NA;NA;NA;NA;
CODEA;117;ca;CODEA-0547 {h1ra:21};1329;1329;Toledo;si algunas ý avedes fechas fasta aquí, que las desfagades luego, en guisa que non reciban por ende ningún agraviamiento,;ca;non tenemos por bien que ninguno faga las entregas en sus logares, sinon quien el arçobispo mandare o aquellos que;No;NA;NA;NA;NA;
CODEA;118;ca;CODEA-0127 {h1ra:32};1340;1340;Sevilla;ál por ninguna manera, so pena de la nuestra merced e de cient maravedís de la moneda nueva a cadaúno,;ca;nuestra voluntad es que la merced que nós fezimos a la dicha iglesia e ospital, e a los sus omnes,;No;NA;NA;NA;NA;
CODEA;119;ca;CODEA-0128 {h1ra:23};1342;1342;Valladolid;ál por ninguna manera, so pena de la nuestra merced e de cient maravedís de la moneda nueva a cadaúno,;ca;nuestra voluntad es que la merced que nós fezimos a la dicha eglesia e ospital, e a los sus omnes,;No;NA;NA;NA;NA;
CODEA;120;ca;CODEA-0134 {h1ra:29};1346;1346;Zamora;ál por ninguna manera, so pena de la nuestra merced e de cient maravedís de la moneda nueva a cadaúno,;ca;nuestra voluntad es que la merced que nós fezimos a la dicha eglesia e ospital, e a los sus omnes,;No;NA;NA;NA;NA;
CODEA;121;ca;CODEA-0131 {h1ra:18};1350;1350;Sevilla;ál por ninguna manera, so pena de la nuestra merced e de ciento maravedís de la moneda nueva a cadaúno,;ca;nuestra voluntad es que la merced que nós fezimos a la dicha iglesia e ospital, e a los sus omnes,;No;NA;NA;NA;NA;
CODEA;122;ca;CODEA-0131 {h1ra:35};1350;1350;Sevilla;si alguno o algunos oviere que contra ello les quisiere <ir o> pasar en alguna manera que gelo non consientan,;ca;mi voluntad es que les sean guardadas e mantenidas las dichas mercedes, e cualquier o cualesquier que les fuese o;No;NA;NA;NA;NA;
CODEA;123;ca;CODEA-0401 {h1ra:17};1351;1351;Valladolid;carta mia que vós mostredes que contra esto sea. E d'aquí adelante non les pasedes contra esto que yo mando,;ca;cualquier que lo fiziese pechar me ía en pena mill moravedís de la moneda nueva cadaúno e al abat e;No;NA;NA;NA;NA;
CODEA;124;ca;CODEA-0402 {h1ra:29};1351;1351;Valladolid;nin ningunos non sean ossados de les ir nin de les passar contra la dicha carta nin contra parte d'ella,;ca;cualquier que lo fiziessen o contra ella les passasen pechar me ían la pena que en la dicha carta dize;No;NA;NA;NA;NA;
CODEA;125;ca;CODEA-0938 {h1ra:22};1360;1360;Navarra;e dos rovos de trigo e doze sueldos por la dita cena perpetualment a quinze días de Santa María d'agosto,;ca;dizía que assí lo devíamos fazer. Diziendo a esto el dito Martín Gil que era verdat la pecha que devían;No;NA;NA;NA;NA;
CODEA;126;ca;CODEA-0938 {h1ra:26};1360;1360;Navarra;"present; otrosí dixo que los ditos lavradores non devían pagar los ditos dineros nin cosa alguna por la dita cena,";ca;la dita cena fue quitada a los ditos lavradores por los ditos abat e convento, e que era priesto de;No;NA;NA;NA;NA;
CODEA;127;ca;CODEA-0281 {h1ra:14};1362;1362;Cáceres;vendido por el derecho justo precio que nos non vala nin seamos oídos sobr'ello en juizio nin fuera de juizio.;Ca;nós coñocemos e otorgamos que somos confesos que este precio sobredicho que nos vós distes por él que es bono;No;NA;NA;NA;NA;
CODEA;128;ca;CODEA-0312 {h1ra:9};1368;1368;Toledo;"algunos de sus bienes, salvo por su debda conocida o por fiadura que ellos mesmos e cadaúno d'ellos ayan otorgada;";ca;cualquier que lo fiziesse avría la nuestra ira e pechar nos ía en pena mill maravedís de la buena moneda;No;NA;NA;NA;NA;
CODEA;129;ca;CODEA-2053 {h1ra:15};1377;1377;Burgos;dichos cinco mill maravedís. E mandamos que vós non demanden otra nuestra carta mandadera de cada an o sobr'esta razón,;ca;con el traslado d'este mi previlegio signado de escrivano público e con carta de pago de vós, el dicho Gonçalo;No;NA;NA;NA;NA;
CODEA;130;ca;CODEA-0393 {h3ra:15};1386;1386;Madrid;fijosdalgo non estavan bien guisados como cumplié e que les fiziésemos merced con que se pudiesen guisar para nuestro servicio,;ca;por los años que fueron muy fuertes depués que vinieron de Algezira a dar e por la gran costa que;No;NA;NA;NA;NA;
CODEA;131;ca;CODEA-0930 {h1ra:20};1389;1389;Madrid;que non recudades nin fagades recodir a los sobredichos nin alguno d'ellos con los dichos tributos nin con alguno d'ellos,;ca;nós por esta nuestra carta los revocamos, e anequilamos e damos por nengunos para agora e para siempre jamás. E;No;NA;NA;NA;NA;
CODEA;132;ca;CODEA-2052 {h1ra:20};1389;1389;Madrid;non recudades nin fagades recodir a los pobres dichos nin alguno d'ellos con los dichos tributos nin con alguno d'ellos.;Ca;nós por esta nuestra carta los revocamos y anequilamos y damos por nengunos para agora y para siempre jamás. E;No;NA;NA;NA;NA;
CODEA;133;ca;CODEA-1431 {h1ra:23};1392;1392;Burgos;lo en ella contenido nin contra parte d'ella, para gela quebrantar nin <…> en algunt tiempo nin por alguna manera,;ca;cualquier que lo feziese avría la mi ira y pechar me ía la pena contenida en la dicha carta, e;No;NA;NA;NA;NA;
CODEA;134;ca;CODEA-0344 {h1ra:28};1401;1401;Valladolid;contra parte d'ella por gela quebrantar nin menguar en todo nin en parte d'ella en algunt tiempo por alguna manera,;ca;cualquier que lo fiziesse avría la mi ira e demás pechar me ía la pena en la dicha carta contenida,;No;NA;NA;NA;NA;
CODEA;135;ca;CODEA-1343 {h1ra:51};1406;1406;Valladolid;contra lo en ella contenido nin contra parte d'ello, por gela quebrantar o menguar en algunt tiempo por alguna manera,;ca;cualquier que lo fiziese avría la mi ira e pechar me ía la pena contenida en la dicha carta, e;No;NA;NA;NA;NA;
CODEA;136;ca;CODEA-0345 {h1ra:8};1407;1407;Segovia;regno a ellos nin a sus omes por las cosas que ovieren de vender o de comprar para su monesterio,;ca;qui lo fiziese avrié la mi ira e pechar me ía en coto cient maravedís, e a ellos el daño;No;NA;NA;NA;NA;
CODEA;137;ca;CODEA-0345 {h1ra:15};1407;1407;Segovia;firmemente que ninguno non sea osado de ir nin de pasar contra <…> ninguna cosa de lo que sobredicho es,;ca;cualquier q<ue> fiziese pechar me ía en pena mill maravadís de la moneda nueva al abat e al convento del;No;NA;NA;NA;NA;
CODEA;138;ca;CODEA-0345 {h1ra:21};1407;1407;Segovia;la dicha carta nin contra lo en <ell>a contenido por gela quebrantar o menguar en algunt tiempo por alguna manera,;ca;cualquier que lo fiziese avría la mi ira e pechar me ía <la> pena contenida en la dicha carta, e;No;NA;NA;NA;NA;
CODEA;139;ca;CODEA-0304 {h1ra:26};1408;1408;Valladolid;e defendemos que ninguno non sea osado de ir contra este previllejo para quebrantarlo nin para minguarlo en ninguna cosa,;ca;cualquier que lo fiziese avrié nuestra ira e pechar nos ie en coto mil moravedís de la moneda nueva, e;No;NA;NA;NA;NA;
CODEA;140;ca;CODEA-0304 {h1ra:36};1408;1408;Valladolid;defendemos firmemente que ninguno non sea osado de ir contra este previllejo para quebrantarlo nin para minguarlo en ninguna cosa,;ca;cualquier que lo fiziese avríe nuestra ira e pechar nos ie en coto los mil moravedís sobredichos, e al abat;No;NA;NA;NA;NA;
CODEA;141;ca;CODEA-0304 {h1ra:42};1408;1408;Valladolid;non sean osados de les ir nin de les pasar contra él para lo quebrantar nin minguar en ninguna cosa,;ca;cualesquier que lo fiziesen avrían nuestra ira e demás pechar nos ían la pena que en el dicho previllejo se;No;NA;NA;NA;NA;
CODEA;142;ca;CODEA-0304 {h1ra:68};1408;1408;Valladolid;de la sal de las dichas salinas por cualesquier personas nin por requerimientos que vos sean fechos por algunas personas,;ca;mi mercet e voluntad es qu'el dicho abat aya e cobre la dicha sal de las dichas salinas e se;No;NA;NA;NA;NA;
CODEA;143;ca;CODEA-0304 {h1ra:77};1408;1408;Valladolid;las <cosas> en ellas contenidas nin contra parte d'ellas para gelas quebrantar o menguar en algunt tiempo por alguna manera,;ca;cualquier que lo fiziese avría la mi ira e pechar me ía la pena contenida en los dichos previllejo e;No;NA;NA;NA;NA;
CODEA;144;ca;CODEA-0545 {h1ra:16};1408;1408;Guadalajara;"usastes, segunt dicho es, por los quebrantar nin menguar en alguna manera, so la pena que en ellos se contiene;";ca;cualquier o cualesquier que contra ellos o contra alguna cosa d'ellos fuesen o pasasen avrían nuestra ira e pechar nos;No;NA;NA;NA;NA;
CODEA;145;ca;CODEA-0545 {h1ra:37};1408;1408;Guadalajara;"por los quebrantar nin menguar en alguna manera, so las penas que en ellos e en cualquier d'ellos se contiene;";ca;cualquier o cualesquier que contra ellos o contra alguna cosa dellos fuesen o pasasen avrían mi ira e pechar me;No;NA;NA;NA;NA;
CODEA;146;ca;CODEA-0545 {h1ra:51};1408;1408;Guadalajara;"contra lo en ella contenido, nin contra parte d'ello para gela quebrantar o menguar en algunt tiempo por alguna manera;";ca;cualquier que lo fiziese avría la mi ira e demás pechar me ía la pena contenida en la dicha carta;No;NA;NA;NA;NA;
CODEA;147;ca;CODEA-0348 {h1ra:26};1412;1412;Valladolid;contra lo en ella contenido, nin contra parte d'ello por gela quebrantar o menguar en algund tiempo por alguna manera,;ca;cualquier que lo fiziese avría la mi ira e pechar me ía la pena en la dicha carta contenida e;No;NA;NA;NA;NA;
CODEA;148;ca;CODEA-0544 {h1ra:16};1412;1412;Valladolid;"ir nin pasar contra ella nin contra parte d´ella por gela quebrantar o menguar en algunt tiempo por alguna manera;";ca;cualquier que lo fiziese avría la mi ira e pechar me ía las penas contenidas en los dichos previllejos e;No;NA;NA;NA;NA;
CODEA;149;ca;CODEA-1346 {h1ra:13};1414;1414;Madrid;en ella todo lo que quisierdes e por bien tovierdes, bien así como de su cosa propia del dicho monesterio,;ca;yo desde agora vos apodero e vos pongo en la tenencia e posesión bel casi e propiedad de la dicha;No;NA;NA;NA;NA;
CODEA;150;ca;CODEA-0739 {h1ra:25};1417;1417;Burgos;sea, salvo por la demanda de la cruzada, e de la Trenidat e de santa Olalla, si ý fueren presentes.;Ca;tenemos por bien que ande esta demanda desembargadamente por todos los nuestros regnos, e ninguno non les faga fuerça, nin;No;NA;NA;NA;NA;
CODEA;151;ca;CODEA-0739 {h1ra:51};1417;1417;Burgos;algunas non sean osados de les ir nin pasar contra la sobredicha carta nin contra parte d'ella en alguna manera,;ca;cualquier o cualesquier avrían la nuestra ira, e pechar nos ían la pena en la dicha carta contenida cadaúno por;No;NA;NA;NA;NA;
CODEA;152;ca;CODEA-0493 {h1ra:31};1420;1420;Valladolid;la mercet en ella contenida nin contra parte della para gela quebrantar o menguar en algún tiempo por alguna manera,;ca;cualquier o cualesquier que lo feziesen avrían la mi ira e demás pechar me ían en pena por cada vegada;No;NA;NA;NA;NA;
CODEA;153;ca;CODEA-0493 {h1ra:42};1420;1420;Valladolid;lo en ella contenido nin contra parte d'ella para gela quebrantar o menguar en algún tiempo nin por alguna manera,;ca;qualquier que lo feziese avría la mi ira e pechar me ía la pena en la dicha mi carta de;No;NA;NA;NA;NA;
CODEA;154;ca;CODEA-1183 {h1ra:45};1420;1420;Valladolid;lo en ella contenido nin contra parte d'ello para gelo quebrantar nin menguar en algund tiempo nin por alguna manera,;ca;cualquier que lo feziese avría la mi ira e pecharme ía las penas contenidas en los dichos previllejos, e cartas,;No;NA;NA;NA;NA;
CODEA;155;ca;CODEA-0477 {h1ra:43};1422;1422;Toledo;yo fago nin contra alguna cosa o parte d'ella por gela quebrantar o menguar en algunt tiempo por alguna manera,;ca;cualquier o cualesquier que contra ello o contra alguna cosa o parte d'ello fueren o pasaren avrán la mi ira;No;NA;NA;NA;NA;
